id,energy
random696960,-131.61873862000002
random872532,-308.04320972
random649865,-623.58957129
random2420944,-246.77472246
random349302,-179.09667418
random334214,-189.76459737
random1575400,-402.41920840999995
random780858,-65.24966378
random2253572,-229.91784364
random1493246,-294.31192756999997
random2110117,-171.88831214
random1984410,-533.28113836
random2011014,-682.28698826
random45372,-436.68551613999995
random135971,-332.93423031
random1586362,-229.45985166
random746981,-34.95173053
random1869465,-844.29835883
random1956592,-1026.4448157
random1690094,-721.92520255
random1886428,-170.35151072
random2055027,-410.58191019
random1839172,-26.266845489999998
random2018182,-532.6924390300001
random2433646,-85.38431357
random2310971,-675.61350408
random2356934,-691.7047721700001
random1421475,-392.33942650999995
random1745707,-658.24561559
random1547378,-383.95746364999997
random465368,-611.2549681200001
random2111754,-554.85939475
random548746,-494.14426741999995
random1574708,-78.73518189
random1928300,-153.09281189
random547733,-562.16914709
random1861175,-236.25117849
random1980363,-278.77151539
random2107744,-300.9838622
random1564658,-462.37834964999996
random1773649,-970.94684382
random1870957,-122.52078274
random38935,-103.38184626
random1629424,-350.99441957
random795539,-46.43140154
random1275761,-16.0540354
random157626,-257.7931008
random509603,-382.45591225
random1853200,-547.62697313
random1216762,-419.89048121999997
random1080258,-190.60178072
random1565044,-999.04491134
random1318929,-233.72505909
random586705,-313.13079548999997
random1625835,-398.79167013
random1433503,-372.52471290999995
random1522585,-418.68070356
random534764,-372.36702443999997
random2249502,-784.07592072
random843357,-510.02547162999997
random534564,-595.90122447
random1459797,-779.50236637
random1729275,-155.9440154
random2284298,-415.55542528999996
random1783316,-373.09301560999995
random2137474,-198.52529871000002
random1739122,-620.6238609000001
random1785520,-98.80499751
random2087807,-779.92188261
random1307788,-369.17085251
random128269,-221.77055717
random511230,-110.24591988
random1271052,-58.76775423
random569250,-219.40304964
random107157,-282.26663500999996
random1731214,-289.97146791999995
random1912112,-38.96253197
random2366866,-74.43167446
random1997461,-352.95788156
random1254548,-483.80935654999996
random2353379,-227.50132305
random1182074,-644.5874843600001
random518917,-535.7963464100001
random355213,-177.27124431000001
random2247144,-66.67806617
random1716107,-1042.22923304
random513945,-587.69519372
random617582,-130.97866786
random1062654,-118.28259716000001
random1361618,-239.42963147
random2246348,-312.66801339999995
random636541,-86.82947250000001
random1515651,-320.96319776999997
random494395,-237.53999179000002
random616842,-444.80416533
random2042463,-392.56756304
random2193423,-427.15271299
random1492092,-107.32520853
random1483038,-119.22179425
random2003053,-956.74516865
random2085524,-440.46141931
random2154463,-189.00047706
random85937,-146.80281441
random2482981,-415.82662824
random1486364,-539.61170694
random113328,-163.34145193
random422753,-193.26402651
random666498,-536.86691834
random1412711,-133.73272434
random1337113,-602.66984964
random693637,-89.62908855
random2288899,-296.21287184
random2271644,-1071.5039303
random2414237,-67.77356248000001
random2185592,-524.84455648
random1013714,-312.05496651
random1055563,-124.70669286
random2163163,-239.58256857
random1664216,-811.60650782
random225841,-250.61085961
random2177036,-796.52453083
random1756891,-147.85957556
random2402321,-793.59915685
random1074805,-442.37819734
random482263,-764.17874456
random2443983,-179.63962773
random1696950,-817.35584278
random40111,-161.95106422
random294078,-504.71838575
random2216694,-179.24137638
random1519074,-308.07502012
random1680848,-485.40141590999997
random1558479,-109.50458148
random870219,-362.55210093
random1979747,-348.96150273999996
random7808,-892.44491297
random358150,-96.67127274
random1360289,-747.07659086
random969829,-645.1080487500001
random596378,-437.30072296
random2000733,-775.0624740100001
random1012113,-78.95338255
random1628672,-172.45431812
random1042182,-375.9531264
random893145,-435.53664618
random2455648,-51.74353421
random2071711,-192.47112365
random909221,-154.27843279
random591705,-101.37441826
random1859234,-411.32882830999995
random394080,-101.96064495
random159578,-271.40977934999995
random875925,-234.53683806
random1578656,-448.15399071999997
random1085527,-352.12945003
random144048,-228.01954823
random2197935,-502.04233303999996
random2288327,-377.63076608
random928325,-265.73697817
random251333,-179.94832662
random470617,-88.20068526
random353624,-138.78186575
random1402288,-159.01466481
random92907,-484.09907186
random2418628,-464.17925532
random325646,-10.84804119
random149462,-23.65901044
random549790,-141.82593907
random1493175,-274.85352875999996
random913350,-281.0542607
random2134751,-150.3666666
random1546408,-307.04400207
random578581,-236.19397049
random2054098,-469.38975994
random1985033,-897.42998694
random1300349,-111.82279147
random993086,-597.17540538
random639406,-975.30523022
random1840989,-406.77536258
random1846884,-65.01500650999999
random1807098,-1362.56863726
random1784207,-195.77958162000002
random1426718,-571.75225938
random186661,-211.2025937
random1739365,-642.35447608
random1656016,-387.60045061999995
random532589,-353.44040637999996
random1676812,-109.62869947
random727737,-70.52179979
random402326,-137.66345286
random1414551,-274.81757516
random1345686,-490.64165075
random2314645,-456.59487631999997
random1635764,-188.68342782
random1712136,-92.64395779
random2087988,-347.39387459999995
random1785150,-625.0513357
random982599,-480.53771364
random1256293,-79.5846325
random1940871,-11.26453063
random1962630,-322.6854403
random1167215,-199.62578852000001
random1169740,-270.17530753
random598335,-568.43941683
random669546,-166.65868213000002
random1908040,-157.82082741
random2498937,-1211.19927627
random11253,-148.22219139
random74068,-321.63146078999995
random1347200,-312.64161514999995
random1005389,-36.03232732
random2261717,-225.15153625
random685206,-126.37905723
random1703090,-104.07695650000001
random949617,-364.98175444
random1050405,-12.631268599999999
random1713796,-397.76807379999997
random2180939,-174.54738033
random1746161,-492.89983961999997
random544523,-168.34064994
random1149127,-621.6162365700001
random1076480,-213.85850753
random1632634,-644.94852109
random962925,-164.58179234
random2190669,-526.73810284
random619439,-490.78875007
random1647043,-141.15349012000001
random1575417,-199.10179852000002
random1883502,-250.26091906
random624787,-791.86921493
random653976,-448.39964471999997
random247703,-82.28924266
random2227237,-494.45429996999997
random2338691,-81.63363401000001
random2082526,-411.35413694
random1646468,-247.74472918
random319334,-80.86596333
random206460,-343.19018141
random1076531,-211.60513757
random1399887,-125.31471845
random2232766,-250.62629481
random2477869,-320.78147359999997
random673855,-195.14511333000002
random1582126,-61.15058613
random1398074,-203.45022354
random550373,-188.79079458
random1889453,-409.17522023
random1311106,-885.09706335
random473556,-341.12969413999997
random1386517,-564.95810266
random1226936,-30.95031011
random2266107,-177.23413075
random1883162,-97.28293285000001
random1186194,-238.41968381
random1218508,-618.97115933
random803467,-402.36286082
random1171420,-402.54182844999997
random1416964,-174.64914461
random177560,-287.57603713
random1402072,-418.59737020999995
random1453013,-132.33663987
random2209570,-693.74059533
random588242,-260.94348071999997
random662820,-704.9216677100001
random1074354,-117.91489725
random1139071,-618.45779624
random1629802,-150.2466507
random422737,-280.36220517
random284978,-107.02859474
random191491,-266.09043104
random572932,-202.28888046
random644319,-462.27044709999996
random2166960,-89.55203011
random1663873,-350.59582883999997
random741959,-130.45502312
random1508347,-394.93351673999996
random2203237,-176.64995809
random885129,-208.75279384
random643732,-437.23463238
random2428162,-201.0662772
random1627519,-229.56307254
random1017597,-75.72883284000001
random1417903,-215.51928264
random1950888,-50.515442150000005
random959494,-464.35117411
random1103840,-63.210582540000004
random200575,-228.45796253
random559412,-504.10895416999995
random2329070,-642.35447608
random537184,-238.55031511
random547589,-504.91047822999997
random1381348,-343.30671536999995
random2261819,-98.49011656
random2331141,-108.79574251
random159276,-250.10749056
random576136,-536.16492458
random2360606,-252.21709698
random1551083,-297.24243334
random1778981,-573.32038076
random311748,-69.61721493
random927195,-448.22015687
random1454117,-65.04192039
random554918,-597.48897529
random1359003,-517.61147565
random2180203,-896.0432646500001
random487447,-248.09706406
random1910420,-377.54811605
random1346757,-601.91856232
random774990,-65.38893146
random594807,-105.638121
random117049,-328.71156255
random1173894,-185.03118889
random2475931,-666.35577536
random890932,-169.62035724
random383598,-411.85282584
random751356,-48.691657340000006
random1248095,-173.62914757000001
random1016342,-414.32614943
random1849793,-11.7793523
random1480108,-44.20468075
random1450992,-163.26766697
random2465932,-513.66980205
random1397374,-558.73032171
random1258641,-138.7249774
random2494553,-231.93964972
random1296803,-1546.76508197
random1898875,-829.94506017
random2387916,-182.46252816
random2212828,-398.68532337
random1814556,-299.33767281999997
random670332,-82.10115686
random971159,-285.57249504
random474958,-275.28313847
random2410829,-121.62956862
random1085414,-18.80813283
random2407252,-105.4663608
random2180171,-760.17795197
random863334,-437.92032617999996
random1350558,-481.82169641999997
random862693,-358.01012466
random456245,-607.1984509900001
random1241138,-1063.68621285
random1188457,-318.76871194999995
random137588,-144.84076889
random926346,-522.46643581
random894457,-473.08338324
random1735335,-187.93418984000002
random1730745,-203.18943157
random382793,-83.98284840000001
random1330469,-405.53186939
random1010422,-382.12838221
random1363977,-465.14629391999995
random618829,-813.31103769
random934087,-705.9743970000001
random481331,-572.9066262900001
random876457,-104.13279696000001
random1229444,-127.12608863
random2156440,-57.03801425
random1856231,-264.62506127999995
random1498066,-147.13482224
random877892,-442.55951194
random2048478,-158.95169097000002
random468117,-1177.00079125
random2297331,-128.57016427
random1090108,-126.04111085000001
random749286,-555.5463022600001
random2087886,-191.15476172
random2072895,-293.02336212999995
random2131983,-1006.53669955
random1733208,-158.68088045
random688002,-672.6047366600001
random922206,-558.07532604
random2099181,-322.80609411999995
random2432443,-1023.9984938800001
random2394347,-497.71216254999996
random2296675,-100.09870897
random277272,-221.38929563
random293590,-253.48119336
random1546808,-724.03842625
random742033,-92.80810264
random1652147,-307.27772799999997
random2012495,-310.90421570999996
random377969,-494.75125026999996
random527897,-642.35447608
random2313665,-550.03074442
random1266182,-617.2891577400001
random791533,-47.77138105
random1144134,-412.14071038
random1189999,-517.04574788
random1199608,-96.91080618000001
random538049,-209.97207055
random316876,-174.64521456
random1019149,-129.90562508
random1641011,-378.64330759999996
random2142512,-427.52405670999997
random2334306,-562.0427836
random2485923,-328.74604518999996
random2303592,-128.56187122
random540930,-288.34117559
random1425850,-458.75200834
random1402587,-486.58421447999996
random1316149,-177.58666672
random1976472,-165.77411606
random935846,-728.2031434
random192879,-271.84815361
random575797,-388.39573376
random1516077,-409.31729353
random831859,-20.773313679999998
random2170185,-1442.80101259
random1049634,-163.50334042
random1987347,-94.47195818
random1358876,-250.27918357000001
random903311,-222.83660607000002
random1730210,-123.35405622
random1728095,-167.03871268
random2145525,-671.09059761
random1997996,-331.60748780999995
random2329374,-42.285524370000005
random2274931,-586.05301667
random2077244,-559.46104242
random882875,-548.46017882
random731139,-295.74128850999995
random1640415,-935.5083011
random1877653,-93.72519888000001
random1915169,-271.56790923999995
random1161312,-50.13338465
random24732,-133.10587382
random764285,-1117.23794845
random1382159,-365.71084494999997
random1481113,-561.62223008
random1626775,-464.94217736999997
random1432419,-509.85796839999995
random1205875,-360.50204035999997
random36956,-258.67293042
random2046187,-85.66928455
random1821522,-192.20801016000001
random723359,-382.51704571
random703110,-591.76821997
random1579612,-166.50775516000002
random76935,-430.01489133999996
random2076716,-743.68132011
random658306,-178.4117074
random919491,-977.0187533100001
random1703634,-221.09730532
random1848172,-255.8049197
random1662779,-176.05511871000002
random1640518,-1575.23295774
random1672634,-458.10389999
random1800246,-129.97261763999998
random2000663,-210.26971787
random868919,-833.91816299
random8987,-450.93166305
random669985,-33.152380210000004
random2018091,-674.91963489
random1309779,-198.70252168
random2113599,-302.71068836999996
random189826,-713.2099317000001
random1201330,-687.09076646
random1535867,-46.330722470000005
random1586913,-177.78911782
random1187491,-634.25048513
random659145,-121.44620197
random388159,-482.40367459
random1970797,-235.18586125000002
random212345,-270.53079619
random806616,-57.193373890000004
random1056017,-159.94735222
random1079467,-373.59714818
random1608699,-1087.07248751
random1010348,-323.96655228
random613511,-344.19143914
random431651,-32.04663141
random1264713,-346.01074921
random2331500,-433.23382419999996
random2095705,-454.00046652
random748585,-1011.73155779
random2196356,-384.46335409
random1862902,-397.91473139
random2252503,-717.11429445
random1467336,-477.50072974999995
random863352,-718.18850216
random1476563,-564.65648335
random251737,-231.471419
random1964196,-816.30858127
random731255,-345.45133393
random125894,-383.91022317
random1732296,-211.59538436
random1149064,-188.28671107
random1940794,-394.39049706
random1581662,-380.7126307
random2394246,-196.40705171
random614889,-165.39049528
random2048457,-359.49625259
random1272214,-466.69470511
random1951368,-398.19227808
random2325389,-229.01779946
random1967657,-868.7913360800001
random577720,-67.73040587
random2192190,-892.56234816
random2392249,-315.10340363999995
random1788956,-452.53681689999996
random39993,-485.79845594999995
random2301857,-191.64366879
random151599,-88.57281207
random1328833,-711.54959569
random2272797,-285.71994307
random604561,-431.07819708999995
random987530,-163.30242106
random2057668,-673.15317182
random1930178,-166.4609437
random1746933,-176.50845862
random1984389,-496.85007518
random518396,-336.31872637
random2299649,-444.34722357
random1659408,-72.64259134000001
random974919,-369.69262433
random2128954,-22.96169858
random1502031,-283.17295592
random1901846,-336.96774619999997
random1313344,-306.56557147999996
random1571278,-541.3382214000001
random586812,-644.3403179200001
random1522598,-921.21460946
random843006,-438.25748935999997
random2273511,-207.70888388
random2477509,-582.6707545400001
random2317925,-464.53799948
random548108,-615.81799929
random2200014,-400.57574284
random1745537,-377.92663532
random1480077,-159.31000665
random2487914,-894.71162988
random627257,-167.08490862
random2057277,-28.78941951
random2179495,-214.5165454
random1093945,-565.53454481
random1864412,-602.1951285800001
random1657174,-482.40664731
random1162801,-143.5780201
random2349149,-387.87400658999996
random847791,-300.53996887999995
random1945857,-541.5443055300001
random1765748,-366.24450591
random1848701,-74.40856127
random944038,-67.83671033
random2233327,-623.38401705
random2284538,-550.76653301
random676043,-283.17295592
random1520132,-201.94177505
random1782417,-409.45330579999995
random348452,-132.55732270000001
random2222126,-332.95784346
random1798788,-8.901507
random113662,-451.81918198
random1986005,-486.25022550999995
random2076690,-339.58176776
random988864,-146.50295482
random1032292,-82.65224331
random1334049,-274.48600023
random719430,-286.89467181
random1886540,-634.69104269
random640424,-294.26120898
random836643,-269.79264329
random434464,-144.09306987
random1405902,-290.36407359
random1613319,-431.33720984999997
random646840,-321.87638753
random2031328,-76.37150089000001
random102588,-636.8336487600001
random1855894,-510.19540458999995
random1524049,-217.55853204
random1923101,-147.82254170000002
random1089832,-441.48106585
random2048719,-76.15952619000001
random181934,-645.7755673300001
random688718,-453.49848159
random1638815,-535.9042682300001
random1717804,-924.85827321
random2219466,-402.76959187999995
random2273929,-343.23014244999996
random2091653,-446.95951011999995
random1331385,-239.0277151
random1218999,-236.36495291
random13693,-127.22905128000001
random2213933,-258.46238858
random1667775,-177.01799337
random586745,-90.45406701
random1686184,-472.90969085999996
random1537938,-286.73219660999996
random1817668,-341.24943023
random1918785,-410.43711403
random1753726,-225.23458569
random1242425,-685.3223239700001
random1829574,-486.18850978999996
random1324545,-188.65516631
random2275425,-344.62925871
random1982837,-526.28409514
random563594,-99.75172747
random90450,-503.62045178999995
random1973483,-306.83379519
random550203,-441.75029756
random1793663,-286.78648618999995
random1522203,-502.49621743999995
random2435639,-146.62954483000001
random1972357,-294.00678124999996
random1297287,-68.43131915000001
random989382,-398.50432630999995
random731195,-626.29790789
random1117633,-185.43464948
random2369510,-157.17940764
random438534,-705.14103056
random551935,-363.44651235
random2336294,-390.08751705
random1359667,-518.83604145
random1987413,-534.96861564
random1679337,-88.72008664
random1825743,-193.8798769
random676681,-658.58372665
random1931376,-241.74525535
random1063470,-277.70771457999996
random920043,-262.28451000999996
random1071820,-60.83027467
random1990417,-408.45148988
random1841599,-377.5809989
random766418,-103.72955455
random1150513,-377.20723898
random1499982,-340.14189445999995
random1028445,-325.08511140999997
random1735840,-241.4476763
random1094926,-13.196326419999998
random1326510,-117.49221378
random1708425,-497.2477189
random1161663,-395.22794139999996
random716692,-347.93701018999997
random33501,-210.46766308
random1758920,-65.69550349
random2297680,-539.96087715
random1821350,-207.94770889
random1612117,-288.60210882999996
random2374307,-125.82015331000001
random1668903,-227.95153556
random670578,-254.33772209
random1060531,-401.28956903
random1400005,-110.09053007
random42308,-87.52909985000001
random593110,-386.41842676
random1026994,-253.3526075
random970839,-660.82224705
random492047,-91.86701149
random693834,-246.14646671
random69895,-456.92882191999996
random1086366,-204.86334851
random2171860,-198.68209203
random1028683,-198.43623419
random1383352,-653.8847382
random1366468,-192.14930618
random1765133,-519.69114707
random1144526,-176.88452291000002
random1188487,-83.81687641
random290819,-178.45209982
random620161,-928.5255924400001
random1978590,-362.64042042
random835769,-382.95617495
random2146534,-113.4383741
random999654,-310.97832623
random1867459,-302.0504582
random382925,-151.28813464
random342795,-515.4869963
random2254733,-278.25058801
random966482,-210.41041505
random2063027,-90.21272898000001
random1884276,-11.7614734
random1431776,-572.06885804
random1830660,-170.35173873
random1570807,-375.82975361999996
random1338923,-99.70996333000001
random2002515,-678.6388652
random1440417,-297.72647342
random517310,-32.07787748
random1581819,-167.78710134
random1500289,-423.12053283
random1019019,-304.58719888999997
random1813332,-157.85511232
random1344249,-1181.78599757
random1674061,-921.35721663
random988815,-312.07701182999995
random1330985,-554.93365744
random181838,-273.4246306
random2385703,-371.56180258999996
random1533806,-129.79130229999998
random1830982,-166.50494135
random1834854,-163.49647412000002
random1831179,-997.37962509
random519769,-368.99276237
random2105542,-329.34745476999996
random1790240,-338.62635874
random1620111,-889.32142846
random274958,-96.04018964000001
random1034216,-144.14796692000002
random1873467,-407.61579286999995
random475485,-273.41916117
random868972,-75.48125916000001
random1571270,-449.72776994
random1888128,-39.22135662
random1116558,-413.23503990999995
random1992170,-475.31579781
random2073043,-333.63601173999996
random515810,-233.76970093
random241038,-146.50295482
random611559,-556.60273684
random945169,-65.89438882
random2479439,-222.32677378
random775104,-368.60513132
random2242763,-118.6977534
random1847480,-346.81431655
random1111425,-167.06179011
random2040928,-1603.07999942
random2324949,-415.47772263999997
random810243,-141.52430459
random2427920,-334.40845211
random1866105,-148.98803204
random908226,-694.4934295500001
random1183517,-649.22034924
random1388646,-228.00339337
random359134,-85.11469859
random840654,-322.88211213
random1257669,-411.27641216999996
random2238925,-267.02111653
random1896045,-641.62682238
random1547676,-814.22172804
random793244,-154.91475455
random869477,-538.39132452
random1513764,-874.7017841400001
random1454737,-308.64379054999995
random1768442,-284.21022967
random2121489,-420.9176487
random1692768,-55.17631918
random2038422,-203.95033
random1205328,-321.03718390999995
random487443,-138.40767621
random2451216,-466.10458903
random1714981,-1002.35179509
random2119733,-296.64778189
random1078769,-97.62023763
random1763946,-250.26347189
random1371682,-444.76987677999995
random859778,-183.9600562
random1417859,-116.52565999000001
random1387833,-233.09792927
random731201,-493.99582346
random1115125,-403.89753513
random165990,-116.26801519
random2217791,-564.39759888
random2386742,-752.6526258800001
random1096319,-546.26775022
random1313926,-172.70563689
random1048164,-128.37302572
random2058723,-96.04933593
random1518060,-546.70553007
random1297351,-222.48207916
random2048016,-208.32073085
random1571312,-241.62696786
random1558655,-333.80521948999996
random2130429,-285.94055999
random1916723,-564.07505165
random890179,-169.29048706
random182120,-264.27229617999996
random512597,-408.65348444999995
random1974945,-206.84407757
random1823722,-413.10430238
random2243399,-299.97937152
random1497506,-240.38746867
random550508,-328.77717105
random1037066,-511.87837874999997
random1326955,-259.87322981
random3283,-161.23980906
random529726,-253.85460303
random768229,-388.45729915
random1651906,-605.09934565
random1245906,-194.46470299
random1568837,-305.10060928999997
random699325,-241.79823367
random1186918,-424.2875522
random1376245,-160.18270492
random2247574,-179.25092539
random784160,-1146.1360764
random1477935,-315.33658625
random815471,-740.06482228
random1286630,-335.48507609999996
random855642,-340.43670034999997
random2038739,-122.41294532
random1878880,-564.47596646
random857111,-119.74139890000001
random2050661,-333.19338657
random882403,-125.86344676
random723933,-405.33546712
random1790910,-181.66477262
random1255031,-380.4591594
random1430880,-167.86307438
random1639750,-203.43543231
random1250704,-281.17489438999996
random1331497,-259.45755715999996
random2250975,-431.64285483
random1656233,-502.13191782999996
random1196178,-697.59668157
random1797190,-399.81786746
random1548263,-123.94941323
random793395,-136.25902678
random1202200,-283.08195243
random1232405,-223.21052381
random1033153,-60.996530140000004
random1416134,-303.84978399
random2420742,-327.26419635999997
random682067,-213.8962624
random985449,-86.43066470000001
random286443,-129.43838985
random1255221,-144.89564677
random1925801,-664.1401562
random1613738,-203.54745622000002
random592391,-668.62787285
random1358346,-117.43381126
random2395219,-298.90816533
random2441361,-79.68924739
random441457,-377.39710775
random354177,-543.66633073
random1505882,-499.87671589999997
random530244,-307.78986356999997
random1500164,-94.19092459000001
random174551,-181.16032098
random1070817,-82.90570762
random458761,-217.44810354
random782338,-391.76424653
random23323,-442.37002965
random1571836,-3.73429475
random641495,-128.03884491
random1295969,-363.03860468
random944366,-93.35230304000001
random1991658,-215.11697576
random216609,-258.18531483
random1257636,-494.33752512999996
random623961,-162.1235225
random1220834,-279.33179993
random2211792,-221.65562137
random472278,-247.16918015000002
random767316,-286.15071816
random731763,-930.2611343
random170676,-238.35645037
random1954158,-459.79243683
random2114122,-339.06185048
random1643198,-311.73022149999997
random66892,-76.95092386
random299938,-477.94024311
random1884042,-166.18731402
random1772841,-182.5251558
random1555978,-814.58653326
random1654879,-92.42823995
random1763721,-43.37386394
random1816413,-1033.0881921100001
random432072,-538.1386346
random1804101,-163.32303347
random1517483,-129.72498783999998
random1274718,-996.55700171
random1459977,-201.96638195
random1362703,-598.74898038
random2019969,-266.39621222999995
random1846811,-228.76051186
random1375406,-408.48468577999995
random1573772,-755.67349689
random150719,-390.18582815999997
random2464189,-437.29028008
random710651,-582.1484947600001
random916161,-346.9140917
random1444100,-170.30093215
random1278978,-131.01921364999998
random776675,-351.69458239
random1386650,-771.08028291
random2427693,-388.59528021999995
random808482,-433.59197823
random663324,-659.15085663
random2218058,-177.63510844
random1407768,-97.64061297
random1230181,-486.39611879
random430101,-349.67569499999996
random859661,-530.7365871200001
random550640,-711.10474732
random842751,-120.30687318
random2314035,-128.34196734
random703732,-433.04318142
random2235572,-418.71270717
random1974091,-9.9792682
random1121154,-226.63210131
random2424082,-161.33526088
random2206515,-434.8278746
random1330135,-669.68511831
random1415965,-597.30904248
random1868453,-521.56727757
random2059005,-386.93845713999997
random1460387,-515.6198288300001
random479106,-138.59373464
random2053880,-266.07574157
random1727955,-358.99916616999997
random1413168,-162.16133804
random1752817,-334.028167
random1500041,-248.22807228
random1945974,-84.76433490000001
random1015205,-261.27125431999997
random1684641,-462.88999006
random1329219,-243.42793554
random858758,-154.85705876
random1964641,-373.42430113999995
random1799085,-185.49899158
random1661097,-210.56164705
random462144,-578.80807194
random1895884,-1232.71756931
random579541,-535.88744951
random353371,-154.32965719
random1919573,-947.09985507
random2276443,-785.19441813
random120285,-630.36478071
random337587,-521.8687240300001
random1449545,-580.0701942000001
random2224215,-253.51931415
random1002115,-1031.58483693
random1261656,-25.56926297
random964846,-375.87305791999995
random1055575,-363.59833585999996
random1413424,-195.33725458
random1506824,-216.54321434
random1969045,-324.97065912
random1284088,-180.58098607
random1093369,-428.97120534
random1542001,-87.65859068
random1032593,-456.65955578999996
random521681,-615.95246323
random1115386,-195.02507583
random442963,-458.96461449
random1972191,-169.95131069
random2383630,-139.442221
random1496873,-255.72675068
random1752048,-379.21989124
random577031,-385.67737207
random2244923,-126.59241586
random989496,-531.98958416
random1436335,-98.01065215
random1407981,-761.39556582
random403854,-90.06413846000001
random1687612,-32.28114132
random992418,-340.78741571999996
random2256934,-152.43763708
random2282288,-358.12602138
random2228626,-435.22467901
random1023653,-291.57084029
random1964801,-718.52272284
random2131191,-340.56319068
random1957944,-257.73158164
random886989,-600.54765403
random1971662,-275.19848016
random1122882,-63.032671060000006
random462444,-418.80471324999996
random1862382,-215.79156543
random246603,-296.48339924
random609171,-659.05992671
random1690972,-832.06838151
random981047,-304.07269650999996
random2056364,-122.76586528
random2160334,-311.93724184999996
random961985,-401.40123074999997
random1201920,-240.05788029
random2056573,-276.09825519
random1777813,-97.68282035
random1722752,-258.72760647
random2140928,-790.37904828
random1286779,-175.57354065
random2421243,-499.47577513
random829381,-208.76225621
random668849,-200.22434019
random2359097,-68.99576351
random1468062,-634.2669217
random517802,-224.91058878
random1701900,-326.59798788999996
random2002816,-84.32881876
random2222820,-300.84251184
random695384,-139.39030074000001
random1696168,-89.36177913
random2341305,-32.93129055
random524367,-142.32032118
random867012,-304.89376042
random926295,-348.79931759
random2204578,-193.41934616
random601697,-816.7680351700001
random763042,-690.81450771
random1749446,-448.71459895
random753069,-114.21611282
random342497,-86.37920784
random1745400,-432.69083816
random2296177,-290.06260469
random1258305,-195.2829195
random2405479,-195.5010862
random1496749,-200.38605505
random2275398,-300.94150943
random170221,-113.5110109
random2293069,-193.85111624
random718386,-691.61137733
random1940029,-225.11996655000002
random609727,-214.13068437
random1941000,-266.85606953999996
random1762872,-383.25997619
random2395061,-576.76133021
random1984288,-507.58172865999995
random524324,-499.87671589999997
random1834383,-631.678923
random2123755,-266.60486131
random1693095,-582.98756153
random1225220,-248.53026841
random1198302,-445.9745284
random323917,-343.43663483999995
random845186,-732.54877275
random2330687,-251.67628749
random1343151,-575.04870465
random432189,-102.93328914
random2220523,-597.59024994
random358031,-137.01264376
random230182,-488.05265069999996
random251584,-215.29645239
random576912,-407.30633419
random1286541,-352.01647292999996
random803371,-170.11955574
random834760,-891.65186841
random793391,-94.40258594000001
random1359327,-658.6765758
random1301276,-382.03973553
random1860726,-256.56563477
random753870,-464.13076550999995
random2302527,-229.97477283
random1585843,-56.38096688
random2160383,-424.80359128
random1920310,-642.35447608
random1474074,-435.75713956
random748656,-541.2552912900001
random1344081,-450.95344134
random982009,-70.05842436
random552451,-490.68820423999995
random1939598,-700.89235136
random2420379,-38.97163058
random940940,-424.23840507
random2276165,-246.53390334
random1606794,-349.00659143999997
random2478534,-126.71786459
random2277679,-784.3332707100001
random1634472,-281.95858654999995
random1642174,-390.18091281
random1759013,-69.7896132
random2320480,-395.89833517
random259875,-440.19628025
random749306,-131.66622544
random1486536,-334.21675215
random1504127,-196.12428316
random1019527,-522.1655182200001
random1484981,-94.28031293000001
random2073689,-231.42898082
random1486555,-63.28680646
random1236334,-772.38858866
random1288224,-525.96578495
random2133759,-189.49840378
random911592,-337.32147872999997
random1910563,-263.80533826
random1764108,-59.05441724
random1365015,-429.28864061999997
random1861165,-404.28147172999996
random522945,-1195.25360881
random290935,-131.62041807
random2054657,-470.32437315
random1996584,-151.59352999
random1072384,-503.45722465999995
random616904,-609.83023963
random1154992,-296.78540352
random361660,-18.86864388
random1548237,-1488.3927905
random2471732,-507.08742105
random2142215,-120.86705747
random1690141,-327.90785425999997
random1727269,-570.82444492
random2286235,-620.36678018
random726544,-375.76065136999995
random1977673,-279.42370882999995
random672212,-243.05029625
random1933286,-509.53545852999997
random918042,-202.60106748
random646958,-328.98896661
random1227952,-250.49675784000001
random1358519,-15.93083622
random1194080,-148.44120122
random2381693,-437.47601672999997
random1113835,-413.85596439
random1141854,-405.25885083
random503632,-217.81340356
random2134807,-591.3306603
random2033308,-716.4366982600001
random1525840,-963.61382252
random1603131,-222.48238656
random1284285,-193.9926931
random1215912,-292.04346432999995
random430859,-160.00724855
random769379,-90.93188566
random2427439,-414.52478376
random984973,-15.035435069999998
random162306,-431.10503172
random1405566,-66.92776028
random1511322,-121.23644124
random710459,-302.99670118999995
random2448368,-225.76186588000002
random1502133,-356.11892658
random2007208,-402.19295588999995
random834182,-33.950164210000004
random741648,-484.45296083
random1894444,-126.05464361
random139968,-168.40852968000002
random598217,-1027.32680066
random1802330,-681.02189745
random1286987,-663.62993842
random709489,-290.3265459
random407743,-158.56873767
random1358448,-708.98655521
random1912887,-107.09644024
random689659,-139.66298917
random1469508,-132.74481497
random1482038,-270.57443186999996
random939806,-259.84472631
random2054629,-739.74921156
random848394,-854.4407278900001
random1267571,-153.1745458
random2341222,-145.0189064
random399535,-113.66732713
random1300086,-705.1650259400001
random1391525,-478.08166983999996
random811700,-310.96090886999997
random2481279,-218.39749940000002
random2458862,-163.05086988
random1669267,-143.45093113000001
random1675391,-692.4917844
random586047,-254.10087322
random1333939,-569.22301829
random1214622,-535.52092614
random1402004,-377.04797525
